model_link_id,ROUTE_SYS,legacy_osm_lanes,mndot,widot,anoka,hennepin,carver,dakota,washington,naive,osm_min,osm_max,osm_mode
250725,10,0,2,0,0,0,0,0,0,1,NA,NA,NA
250726,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250727,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250728,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250729,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250730,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250731,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250732,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250733,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250734,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250735,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250736,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250737,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250738,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250739,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250740,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250741,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250742,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250743,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250744,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250745,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250746,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
250747,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250748,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250749,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250750,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250751,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250752,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250753,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
250754,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250755,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250756,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250757,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250758,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250759,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250760,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250761,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250762,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250763,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250764,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250765,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250766,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250767,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250768,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250769,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250770,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250771,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250772,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250773,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250774,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250775,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250776,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250777,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250778,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250779,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250780,10,1,0,0,0,0,0,0,0,1,2,2,2
250781,10,1,1,0,0,0,0,0,0,1,2,2,2
250782,10,1,1,0,0,0,0,0,0,1,2,2,2
250783,10,1,1,0,0,0,0,0,0,1,2,2,2
250784,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250785,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250786,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250787,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250788,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250789,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250790,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250791,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250792,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250793,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250794,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250795,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250796,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250797,4,0,1,0,0,1,0,0,0,1,2,2,2
250798,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250799,4,0,1,0,0,1,0,0,0,1,NA,NA,NA
250800,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250801,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250802,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250803,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250804,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250805,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250806,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250807,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250808,10,1,0,0,0,0,0,0,0,1,2,2,2
250809,10,1,0,0,0,0,0,0,0,1,2,2,2
250810,10,1,1,0,0,0,0,0,0,1,2,2,2
250811,10,1,1,0,0,0,0,0,0,1,2,2,2
250812,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250813,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250814,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250815,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250816,4,0,1,0,0,0,1,0,0,1,NA,NA,NA
250817,4,0,1,0,0,0,1,0,0,1,NA,NA,NA
250818,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250819,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250820,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250821,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
250822,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250823,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250824,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250825,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250826,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250827,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250828,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250829,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250830,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250831,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250832,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250833,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250834,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250835,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250836,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250837,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250838,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250839,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250840,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250841,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250842,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250843,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
250844,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250845,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250846,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250847,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250848,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250849,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250850,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250851,10,1,1,0,0,0,0,0,0,1,2,2,2
250852,10,1,1,0,0,0,0,0,0,1,2,2,2
250853,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250854,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250855,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250856,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250857,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250858,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250859,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250860,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250861,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250862,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250863,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250864,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250865,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250866,7,0,0,0,0,0,0,0,0,1,NA,NA,NA
250867,7,0,0,0,0,0,0,0,0,1,NA,NA,NA
250868,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250869,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250870,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250871,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250872,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250873,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250874,10,1,1,0,0,0,0,0,0,1,2,2,2
250875,10,1,1,0,0,0,0,0,0,1,2,2,2
250876,10,1,1,0,0,0,0,0,0,1,2,2,2
250877,10,1,1,0,0,0,0,0,0,1,2,2,2
250878,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250879,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250880,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250881,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250882,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250883,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250884,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250885,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250886,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250887,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250888,5,1,1,0,0,0,0,0,0,1,2,2,2
250889,5,1,2,0,0,0,0,0,0,1,2,2,2
250890,NA,1,1,0,0,0,0,0,0,1,2,2,2
250891,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250892,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250893,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250894,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250895,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250896,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250897,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250898,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250899,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250900,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250901,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250902,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250903,10,0,1,0,0,0,0,0,1,1,NA,NA,NA
250904,4,0,1,0,0,0,0,0,1,1,NA,NA,NA
250905,5,0,2,0,0,0,0,0,0,1,NA,NA,NA
250906,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250907,5,0,0,0,0,0,0,0,0,1,NA,NA,NA
250908,5,0,2,0,0,0,0,0,0,1,NA,NA,NA
250909,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250910,22,0,2,0,0,0,0,0,0,1,NA,NA,NA
250911,5,0,2,0,0,0,0,0,0,1,NA,NA,NA
250912,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250913,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250914,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250915,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250916,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250917,5,0,0,0,0,2,0,0,0,1,NA,NA,NA
250918,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250919,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250920,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250921,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250922,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250923,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
250924,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
250925,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250926,5,1,1,0,0,0,0,0,0,1,3,3,3
250927,10,2,1,0,0,0,0,0,0,1,4,4,4
250928,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250929,4,0,0,0,0,0,0,0,0,1,NA,NA,NA
250930,4,0,0,0,0,0,0,0,0,1,NA,NA,NA
250931,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250932,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250933,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250934,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250935,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
250936,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250937,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
250938,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250939,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250940,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250941,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250942,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250943,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250944,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250945,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250946,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250947,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250948,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
250949,10,1,0,0,0,0,0,0,0,1,2,2,2
250950,5,1,1,0,0,0,0,0,0,1,2,2,2
250951,5,1,1,0,0,0,0,0,0,1,2,2,2
250952,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250953,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250954,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250955,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250956,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250957,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250958,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250959,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250960,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250961,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250962,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250963,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250964,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250965,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250966,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250967,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250968,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250969,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250970,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250971,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
250972,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
250973,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250974,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250975,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250976,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250977,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250978,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250979,70,0,1,0,0,0,0,0,0,1,NA,NA,NA
250980,4,0,1,0,0,0,0,0,1,1,NA,NA,NA
250981,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
250982,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250983,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250984,NA,1,1,0,0,0,0,0,0,1,2,2,2
250985,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
250986,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250987,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250988,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250989,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250990,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250991,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250992,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
250993,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250994,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
250995,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250996,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250997,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
250998,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
250999,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251000,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251001,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251002,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251003,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251004,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251005,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251006,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251007,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251008,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251009,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251010,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251011,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251012,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251013,4,0,0,0,0,0,0,0,0,1,NA,NA,NA
251014,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251015,4,0,0,0,0,0,0,0,0,1,NA,NA,NA
251016,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251017,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251018,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251019,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251020,4,1,1,0,0,0,1,0,0,1,2,2,2
251021,4,1,1,0,0,0,1,0,0,1,2,2,2
251022,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251023,NA,1,0,0,0,0,0,0,0,1,2,2,2
251024,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251025,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251026,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251027,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251028,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251029,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251030,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251031,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251032,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251033,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251034,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251035,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251036,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251037,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251038,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251039,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251040,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
251041,10,1,1,0,0,0,0,0,0,1,2,2,2
251042,10,1,1,0,0,0,0,0,0,1,2,2,2
251043,10,1,1,0,0,0,0,0,0,1,2,2,2
251044,10,1,1,0,0,0,0,0,0,1,2,2,2
251045,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251046,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251047,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251048,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251049,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251050,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251051,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
251052,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251053,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251054,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251055,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251056,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251057,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251058,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251059,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251060,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251061,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251062,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251063,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251064,8,0,0,0,0,0,0,0,0,1,NA,NA,NA
251065,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251066,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251067,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251068,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251069,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251070,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251071,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251072,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251073,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251074,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251075,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251076,10,1,1,0,0,0,0,0,0,1,2,2,2
251077,10,1,1,0,0,0,0,0,0,1,2,2,2
251078,5,0,2,0,0,0,0,0,0,1,NA,NA,NA
251079,5,0,2,0,0,0,0,0,0,1,NA,NA,NA
251080,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251081,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251082,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251083,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251084,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251085,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251086,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251087,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251088,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251089,10,1,1,0,0,0,0,0,0,1,2,2,2
251090,10,1,1,0,0,0,0,0,0,1,NA,NA,NA
251091,10,1,1,0,0,0,0,0,0,1,NA,NA,NA
251092,10,1,1,0,0,0,0,0,0,1,2,2,2
251093,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251094,NA,1,1,0,0,0,0,0,0,1,2,2,2
251095,NA,1,1,0,0,0,0,0,0,1,2,2,2
251096,NA,1,1,0,0,0,0,0,0,1,2,2,2
251097,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251098,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251099,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251100,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251101,NA,1,1,0,0,0,0,0,0,1,2,2,2
251102,NA,1,1,0,0,0,0,0,0,1,2,2,2
251103,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251104,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251105,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251106,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
251107,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
251108,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
251109,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251110,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251111,4,0,1,0,0,0,1,0,0,1,NA,NA,NA
251112,4,0,1,0,0,0,1,0,0,1,NA,NA,NA
251113,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251114,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251115,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251116,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251117,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251118,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251119,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251120,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
251121,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251122,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
251123,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
251124,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251125,NA,1,1,0,0,0,0,0,0,1,2,2,2
251126,NA,1,1,0,0,0,0,0,0,1,2,2,2
251127,NA,1,1,0,0,0,0,0,0,1,2,2,2
251128,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251129,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251130,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251131,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251132,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251133,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251134,5,1,1,0,0,0,0,0,0,1,2,2,2
251135,5,1,1,0,0,0,0,0,0,1,2,2,2
251136,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251137,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251138,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251139,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251140,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251141,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251142,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251143,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251144,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251145,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251146,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251147,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251148,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251149,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
251150,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251151,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251152,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251153,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251154,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
251155,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
251156,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251157,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
251158,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
